OrthoGroup	Gene
OG0002513	AT4G31520
OG0004203	AT4G31530
OG0004202	AT4G31540
OG0004201	AT4G31550
OG0004200	AT4G31560
OG0004199	AT4G31570
OG0000828	AT4G31580
OG0000306	AT4G31590
OG0004198	AT4G31600
OG0004197	AT4G31610
OG0020145	AT4G31615
OG0004196	AT4G31630
OG0020144	AT4G31640
OG0004195	AT4G31660
OG0004194	AT4G31670
OG0000827	AT4G31680
OG0000827	AT4G31690
OG0001359	AT4G31700
OG0004192	AT4G31720
OG0019958	AT4G31730
OG0000825	AT4G31750
OG0022662	AT4G31760
OG0004191	AT4G31770
OG0004190	AT4G31780
OG0004189	AT4G31790
OG0004188	AT4G31800
OG0004187	AT4G31805
OG0004186	AT4G31810
OG0004185	AT4G31820
OG0004184	AT4G31830
OG0004183	AT4G31840
OG0004182	AT4G31850
OG0000824	AT4G31860
OG0004181	AT4G31875
OG0004180	AT4G31880
OG0004179	AT4G31890
OG0004178	AT4G31900
OG0004177	AT4G31910
OG0004176	AT4G31920
OG0004175	AT4G31930
OG0000579	AT4G31940
OG0000579	AT4G31950
OG0000579	AT4G31970
OG0022568	AT4G31980
OG0000305	AT4G31985
OG0004174	AT4G31990
OG0004173	AT4G32000
OG0004172	AT4G32010
OG0004171	AT4G32020
OG0004170	AT4G32030
OG0004169	AT4G32040
OG0004168	AT4G32050
OG0004167	AT4G32060
OG0004166	AT4G32070
OG0001799	AT4G32090
OG0004165	AT4G32100
OG0001798	AT4G32105
OG0001798	AT4G32110
OG0001797	AT4G32120
OG0000823	AT4G32130
OG0020140	AT4G32140
OG0000578	AT4G32150
OG0004164	AT4G32160
OG0004163	AT4G32170
OG0000822	AT4G32175
OG0004162	AT4G32180
OG0004161	AT4G32190
OG0003217	AT4G32210
OG0004159	AT4G32250
OG0004158	AT4G32260
OG0004157	AT4G32270
OG0004156	AT4G32272
OG0004155	AT4G32280
OG0004154	AT4G32285
OG0004153	AT4G32290
OG0004152	AT4G32295
OG0004151	AT4G32300
OG0004150	AT4G32320
OG0020139	AT4G32330
OG0004149	AT4G32340
OG0020138	AT4G32342
OG0004148	AT4G32350
OG0004147	AT4G32360
OG0002512	AT4G32375
OG0002512	AT4G32380
OG0000122	AT4G32390
OG0004146	AT4G32400
OG0001796	AT4G32410
OG0004145	AT4G32420
OG0004144	AT4G32430
OG0004143	AT4G32440
OG0004142	AT4G32450
OG0019928	AT4G32460
OG0000821	AT4G32470
OG0004141	AT4G32480
OG0004140	AT4G32490
OG0004139	AT4G32500
OG0004138	AT4G32510
OG0004137	AT4G32520
OG0000820	AT4G32530
OG0004134	AT4G32540
OG0004133	AT4G32551
OG0004132	AT4G32560
OG0004131	AT4G32570
OG0004130	AT4G32590
OG0004129	AT4G32600
OG0004128	AT4G32605
OG0004127	AT4G32610
OG0004126	AT4G32620
OG0004125	AT4G32630
OG0004124	AT4G32640
OG0004123	AT4G32650
OG0004122	AT4G32660
OG0004121	AT4G32670
OG0004120	AT4G32680
OG0004119	AT4G32690
OG0004118	AT4G32700
OG0004117	AT4G32710
OG0022649	AT4G32714
OG0022622	AT4G32720
OG0022609	AT4G32730
OG0022608	AT4G32750
OG0004116	AT4G32760
OG0004115	AT4G32770
OG0004114	AT4G32780
OG0022547	AT4G32785
OG0004113	AT4G32790
OG0004112	AT4G32800
OG0004111	AT4G32810
OG0004110	AT4G32820
OG0000436	AT4G32830
OG0004108	AT4G32840
OG0004107	AT4G32850
OG0004106	AT4G32860
OG0004105	AT4G32870
OG0004104	AT4G32880
OG0004103	AT4G32890
OG0004102	AT4G32900
OG0004101	AT4G32910
OG0022561	AT4G32915
OG0004100	AT4G32920
OG0004099	AT4G32930
OG0000819	AT4G32940
OG0004098	AT4G32950
OG0004097	AT4G32960
OG0004096	AT4G32970
OG0004095	AT4G32980
OG0004094	AT4G32990
OG0000818	AT4G33010
OG0019939	AT4G33020
OG0004093	AT4G33030
OG0004092	AT4G33040
OG0004090	AT4G33050
OG0004089	AT4G33060
OG0000192	AT4G33070
OG0004088	AT4G33080
OG0004087	AT4G33090
OG0004086	AT4G33100
OG0002509	AT4G33110
OG0002509	AT4G33120
OG0004085	AT4G33130
OG0004084	AT4G33140
OG0001795	AT4G33145
OG0004083	AT4G33150
OG0004082	AT4G33160
OG0004081	AT4G33170
OG0004080	AT4G33180
OG0004079	AT4G33200
OG0004078	AT4G33210
OG0004077	AT4G33220
OG0004076	AT4G33230
OG0004075	AT4G33240
OG0004074	AT4G33250
OG0000099	AT4G33260
OG0000099	AT4G33270
OG0004073	AT4G33280
OG0000180	AT4G33290
OG0004072	AT4G33300
OG0004071	AT4G33330
OG0004070	AT4G33350
OG0004069	AT4G33355
OG0004068	AT4G33360
OG0004067	AT4G33380
OG0004066	AT4G33390
OG0004065	AT4G33400
OG0004064	AT4G33410
OG0004063	AT4G33420
OG0004062	AT4G33430
OG0004061	AT4G33440
OG0004060	AT4G33450
OG0004059	AT4G33460
OG0004058	AT4G33467
OG0004057	AT4G33470
OG0004056	AT4G33480
OG0004055	AT4G33490
OG0004054	AT4G33495
OG0004053	AT4G33500
OG0004052	AT4G33510
OG0004051	AT4G33520
OG0004050	AT4G33530
OG0004049	AT4G33540
OG0004048	AT4G33550
OG0004047	AT4G33560
OG0004046	AT4G33565
OG0004045	AT4G33580
OG0022672	AT4G33585
OG0001794	AT4G33590
OG0001794	AT4G33600
OG0020042	AT4G33610
OG0004043	AT4G33620
OG0004042	AT4G33625
OG0004041	AT4G33630
OG0004040	AT4G33640
OG0004039	AT4G33650
OG0004038	AT4G33660
OG0004037	AT4G33666
OG0004036	AT4G33670
OG0004035	AT4G33680
OG0004034	AT4G33690
OG0000817	AT4G33700
OG0001793	AT4G33710
OG0004033	AT4G33720
OG0019936	AT4G33730
OG0004032	AT4G33740
OG0004031	AT4G33760
OG0004030	AT4G33770
OG0004029	AT4G33780
OG0004028	AT4G33790
OG0004027	AT4G33800
OG0003644	AT4G33810
OG0003644	AT4G33820
OG0000577	AT4G33830
OG0000577	AT4G33840
OG0000577	AT4G33860
OG0000304	AT4G33865
OG0004026	AT4G33870
OG0004025	AT4G33880
OG0004024	AT4G33890
OG0000576	AT4G33900
OG0004023	AT4G33905
OG0004022	AT4G33910
OG0004021	AT4G33920
OG0004020	AT4G33925
OG0000815	AT4G33930
OG0004019	AT4G33940
OG0004018	AT4G33945
OG0004017	AT4G33950
OG0004016	AT4G33960
OG0001792	AT4G33970
OG0004015	AT4G33980
OG0004014	AT4G33985
OG0004013	AT4G33990
OG0004012	AT4G34000
OG0004011	AT4G34020
OG0004010	AT4G34030
OG0004009	AT4G34040
OG0004008	AT4G34050
OG0004007	AT4G34060
OG0004006	AT4G34090
OG0004005	AT4G34100
OG0004004	AT4G34110
OG0004003	AT4G34120
OG0000816	AT4G34131
OG0000816	AT4G34135
OG0004002	AT4G34138
OG0004001	AT4G34140
OG0004000	AT4G34150
OG0003999	AT4G34160
OG0000576	AT4G34170
OG0002506	AT4G34180
OG0003998	AT4G34190
OG0001791	AT4G34200
OG0000053	AT4G34210
OG0003997	AT4G34215
OG0003996	AT4G34220
OG0003995	AT4G34230
OG0003994	AT4G34240
OG0003993	AT4G34250
OG0003992	AT4G34260
OG0003991	AT4G34265
OG0003990	AT4G34270
OG0003989	AT4G34280
OG0003988	AT4G34290
OG0000815	AT4G34300
OG0003987	AT4G34310
OG0003986	AT4G34320
OG0003985	AT4G34340
OG0003984	AT4G34350
OG0003983	AT4G34360
OG0003982	AT4G34370
OG0003981	AT4G34380
OG0003980	AT4G34390
OG0003979	AT4G34400
OG0003978	AT4G34410
OG0003977	AT4G34412
OG0003976	AT4G34419
OG0000814	AT4G34420
OG0003975	AT4G34430
OG0003974	AT4G34440
OG0000813	AT4G34450
OG0002505	AT4G34460
OG0000053	AT4G34470
OG0003973	AT4G34480
OG0003972	AT4G34490
OG0003971	AT4G34500
OG0003970	AT4G34510
OG0003969	AT4G34520
OG0003968	AT4G34530
OG0003967	AT4G34540
OG0003966	AT4G34550
OG0003965	AT4G34555
OG0003964	AT4G34560
OG0000812	AT4G34570
OG0003963	AT4G34580
OG0022633	AT4G34590
OG0000811	AT4G34600
OG0003962	AT4G34610
OG0003961	AT4G34620
OG0003960	AT4G34630
OG0000810	AT4G34640
OG0000810	AT4G34650
OG0003959	AT4G34660
OG0000809	AT4G34670
OG0003958	AT4G34680
OG0003923	AT4G34690
OG0003957	AT4G34700
OG0003956	AT4G34710
OG0000081	AT4G34720
OG0003955	AT4G34730
OG0003954	AT4G34740
OG0003953	AT4G34750
OG0000080	AT4G34760
OG0003952	AT4G34770
OG0022578	AT4G34780
OG0003951	AT4G34790
OG0003950	AT4G34800
OG0003949	AT4G34810
OG0003948	AT4G34830
OG0003947	AT4G34840
OG0003946	AT4G34850
OG0003945	AT4G34860
OG0000143	AT4G34870
OG0022542	AT4G34880
OG0000808	AT4G34890
OG0000808	AT4G34900
OG0003944	AT4G34910
OG0001789	AT4G34920
OG0001789	AT4G34930
OG0003943	AT4G34940
OG0003942	AT4G34950
OG0003941	AT4G34960
OG0000807	AT4G34970
OG0001788	AT4G34980
OG0003940	AT4G34990
OG0003939	AT4G35000
OG0000806	AT4G35010
OG0000040	AT4G35020
OG0003938	AT4G35030
OG0003937	AT4G35040
OG0000805	AT4G35050
OG0003936	AT4G35060
OG0003935	AT4G35070
OG0003934	AT4G35080
OG0000303	AT4G35090
OG0000804	AT4G35100
OG0003933	AT4G35110
OG0003932	AT4G35120
OG0001787	AT4G35130
OG0001787	AT4G35140
OG0002504	AT4G35160
OG0000803	AT4G35165
OG0003931	AT4G35170
OG0003930	AT4G35180
OG0003929	AT4G35190
OG0003928	AT4G35200
OG0003928	AT4G35210
OG0003927	AT4G35220
OG0003926	AT4G35230
OG0003925	AT4G35240
OG0003924	AT4G35250
OG0000300	AT4G35260
OG0003922	AT4G35270
OG0003921	AT4G35280
OG0000802	AT4G35290
OG0003920	AT4G35300
OG0000302	AT4G35310
OG0003919	AT4G35320
OG0003918	AT4G35335
OG0003917	AT4G35350
OG0000301	AT4G35360
OG0003916	AT4G35370
OG0003915	AT4G35380
OG0003914	AT4G35390
OG0001786	AT4G35410
OG0003913	AT4G35420
OG0003912	AT4G35440
OG0003911	AT4G35450
OG0000801	AT4G35460
OG0003910	AT4G35470
OG0003909	AT4G35480
OG0003908	AT4G35490
OG0000800	AT4G35500
OG0003907	AT4G35510
OG0003906	AT4G35520
OG0003905	AT4G35530
OG0003904	AT4G35540
OG0003903	AT4G35550
OG0003902	AT4G35560
OG0003901	AT4G35570
OG0003900	AT4G35580
OG0022613	AT4G35590
OG0003899	AT4G35600
OG0003898	AT4G35610
OG0003897	AT4G35620
OG0000799	AT4G35630
OG0003896	AT4G35640
OG0000300	AT4G35650
OG0000798	AT4G35655
OG0003895	AT4G35660
OG0003627	AT4G35670
OG0003894	AT4G35680
OG0000797	AT4G35690
OG0003893	AT4G35700
OG0000797	AT4G35710
OG0003892	AT4G35720
OG0020041	AT4G35725
OG0003891	AT4G35730
OG0003890	AT4G35733
OG0003889	AT4G35740
OG0003888	AT4G35750
OG0003887	AT4G35760
OG0003886	AT4G35770
OG0003885	AT4G35780
OG0022623	AT4G35783
OG0003884	AT4G35785
OG0003883	AT4G35790
OG0003882	AT4G35800
OG0003881	AT4G35810
OG0003880	AT4G35820
OG0020120	AT4G35830
OG0000796	AT4G35840
OG0003879	AT4G35850
OG0000795	AT4G35860
OG0003878	AT4G35870
OG0003877	AT4G35880
OG0003876	AT4G35890
OG0003875	AT4G35900
OG0003874	AT4G35905
OG0003873	AT4G35910
OG0003872	AT4G35920
OG0003871	AT4G35930
OG0003870	AT4G35940
OG0000040	AT4G35950
OG0003869	AT4G35970
OG0003868	AT4G35980
OG0003867	AT4G35985
OG0020119	AT4G35987
OG0003866	AT4G36000
OG0003865	AT4G36010
OG0003863	AT4G36020
OG0003862	AT4G36030
OG0000794	AT4G36040
OG0003861	AT4G36050
OG0003860	AT4G36060
OG0003858	AT4G36070
OG0000793	AT4G36080
OG0005622	AT4G36090
OG0005621	AT4G36110
OG0005620	AT4G36120
OG0000331	AT4G36130
OG0022583	AT4G36140
OG0022553	AT4G36150
OG0005618	AT4G36160
OG0005617	AT4G36180
OG0002583	AT4G36190
OG0002583	AT4G36195
OG0005616	AT4G36210
OG0005615	AT4G36220
OG0020254	AT4G36230
OG0005614	AT4G36240
OG0005613	AT4G36250
OG0005612	AT4G36260
OG0000597	AT4G36280
OG0000597	AT4G36290
OG0000973	AT4G36350
OG0002582	AT4G36360
OG0005611	AT4G36380
OG0005610	AT4G36390
OG0005609	AT4G36400
OG0005608	AT4G36410
OG0005607	AT4G36420
OG0000596	AT4G36430
OG0005606	AT4G36440
OG0000153	AT4G36450
OG0005604	AT4G36470
OG0005605	AT4G36480
OG0000972	AT4G36490
OG0005603	AT4G36500
OG0005602	AT4G36520
OG0005601	AT4G36530
OG0005600	AT4G36540
OG0005599	AT4G36550
OG0000971	AT4G36570
OG0005598	AT4G36580
OG0005597	AT4G36590
OG0005596	AT4G36600
OG0005595	AT4G36610
OG0005594	AT4G36620
OG0005593	AT4G36630
OG0005592	AT4G36640
OG0005591	AT4G36650
OG0005590	AT4G36660
OG0005589	AT4G36670
OG0005588	AT4G36680
OG0005587	AT4G36690
OG0005586	AT4G36700
OG0005585	AT4G36710
OG0005584	AT4G36720
OG0005583	AT4G36730
OG0005582	AT4G36740
OG0005581	AT4G36750
OG0005580	AT4G36760
OG0005579	AT4G36770
OG0005578	AT4G36780
OG0019908	AT4G36790
OG0000970	AT4G36800
OG0005577	AT4G36810
OG0005576	AT4G36820
OG0005575	AT4G36830
OG0005574	AT4G36840
OG0005573	AT4G36850
OG0005572	AT4G36860
OG0005571	AT4G36870
OG0005540	AT4G36880
OG0005541	AT4G36890
OG0005542	AT4G36900
OG0005543	AT4G36910
OG0005544	AT4G36920
OG0000253	AT4G36925
OG0005545	AT4G36930
OG0000968	AT4G36940
OG0005546	AT4G36945
OG0005547	AT4G36950
OG0005548	AT4G36960
OG0005549	AT4G36970
OG0005550	AT4G36980
OG0005551	AT4G36990
OG0005553	AT4G37000
OG0005554	AT4G37010
OG0005555	AT4G37020
OG0005556	AT4G37030
OG0005557	AT4G37040
OG0005558	AT4G37050
OG0000969	AT4G37060
OG0000969	AT4G37070
OG0005559	AT4G37080
OG0005560	AT4G37090
OG0005561	AT4G37100
OG0005562	AT4G37110
OG0000456	AT4G37120
OG0005563	AT4G37130
OG0001867	AT4G37150
OG0002031	AT4G37160
OG0005564	AT4G37170
OG0005565	AT4G37180
OG0005566	AT4G37190
OG0005567	AT4G37200
OG0005568	AT4G37210
OG0022582	AT4G37220
OG0005569	AT4G37235
OG0005570	AT4G37240
OG0005539	AT4G37250
OG0005538	AT4G37260
OG0005537	AT4G37270
OG0005536	AT4G37280
OG0022658	AT4G37290
OG0005535	AT4G37295
OG0005534	AT4G37300
OG0005533	AT4G37310
OG0005532	AT4G37320
OG0022601	AT4G37330
OG0000568	AT4G37340
OG0000568	AT4G37360
OG0000568	AT4G37370
OG0005531	AT4G37380
OG0000330	AT4G37390
OG0020248	AT4G37400
OG0022626	AT4G37410
OG0005530	AT4G37420
OG0005529	AT4G37430
OG0005528	AT4G37440
OG0005527	AT4G37445
OG0005526	AT4G37450
OG0022607	AT4G37460
OG0005525	AT4G37470
OG0005524	AT4G37480
OG0005523	AT4G37490
OG0005522	AT4G37510
OG0002581	AT4G37520
OG0002581	AT4G37530
OG0005521	AT4G37540
OG0000967	AT4G37550
OG0000967	AT4G37560
OG0000966	AT4G37580
OG0005520	AT4G37590
OG0005519	AT4G37608
OG0005518	AT4G37610
OG0005517	AT4G37630
OG0001866	AT4G37640
OG0005516	AT4G37650
OG0005515	AT4G37660
OG0005514	AT4G37670
OG0002580	AT4G37680
OG0005513	AT4G37690
OG0005512	AT4G37700
OG0005511	AT4G37710
OG0022599	AT4G37720
OG0005510	AT4G37730
OG0005509	AT4G37740
OG0005508	AT4G37750
OG0000965	AT4G37760
OG0005507	AT4G37770
OG0005506	AT4G37780
OG0005505	AT4G37790
OG0005504	AT4G37800
OG0005503	AT4G37810
OG0005502	AT4G37820
OG0022616	AT4G37830
OG0005501	AT4G37840
OG0005500	AT4G37860
OG0005499	AT4G37870
OG0005498	AT4G37880
OG0005497	AT4G37890
OG0005496	AT4G37900
OG0005495	AT4G37910
OG0005494	AT4G37920
OG0005493	AT4G37925
OG0000964	AT4G37930
OG0005492	AT4G37940
OG0005491	AT4G37950
OG0005490	AT4G37970
OG0001865	AT4G37980
OG0001865	AT4G37990
OG0022610	AT4G38000
OG0022602	AT4G38010
OG0022615	AT4G38020
OG0018639	AT4G38030
OG0022661	AT4G38040
OG0022619	AT4G38050
OG0022575	AT4G38060
OG0022593	AT4G38070
OG0022548	AT4G38080
OG0022635	AT4G38090
OG0005488	AT4G38100
OG0005358	AT4G38120
OG0005359	AT4G38130
OG0022538	AT4G38140
OG0005360	AT4G38150
OG0005361	AT4G38160
OG0005362	AT4G38170
OG0005363	AT4G38180
OG0005364	AT4G38190
OG0005365	AT4G38200
OG0005366	AT4G38210
OG0019907	AT4G38220
OG0020230	AT4G38225
OG0000302	AT4G38230
OG0005367	AT4G38240
OG0005368	AT4G38250
OG0005369	AT4G38260
OG0005370	AT4G38270
OG0002571	AT4G38280
OG0002580	AT4G38320
OG0005371	AT4G38340
OG0005372	AT4G38350
OG0005373	AT4G38360
OG0005374	AT4G38370
OG0005375	AT4G38380
OG0005376	AT4G38390
OG0000327	AT4G38400
OG0005377	AT4G38410
OG0005378	AT4G38420
OG0005379	AT4G38430
OG0005380	AT4G38440
OG0005381	AT4G38460
OG0005382	AT4G38470
OG0005383	AT4G38480
OG0005384	AT4G38490
OG0005385	AT4G38495
OG0005386	AT4G38500
OG0000308	AT4G38510
OG0005387	AT4G38520
OG0005388	AT4G38530
OG0000594	AT4G38540
OG0005389	AT4G38550
OG0005390	AT4G38560
OG0000950	AT4G38570
OG0005391	AT4G38580
OG0005392	AT4G38600
OG0005393	AT4G38620
OG0005394	AT4G38630
OG0005395	AT4G38640
OG0005396	AT4G38650
OG0005397	AT4G38660
OG0002572	AT4G38670
OG0000595	AT4G38680
OG0002573	AT4G38690
OG0002574	AT4G38700
OG0005398	AT4G38710
OG0000951	AT4G38730
OG0000143	AT4G38740
OG0005399	AT4G38760
OG0005400	AT4G38770
OG0000448	AT4G38780
OG0000194	AT4G38790
OG0005401	AT4G38800
OG0005402	AT4G38810
OG0000018	AT4G38825
OG0005403	AT4G38830
OG0000952	AT4G38840
OG0022595	AT4G38850
OG0000080	AT4G38860
OG0005404	AT4G38870
OG0022631	AT4G38880
OG0005405	AT4G38890
OG0005406	AT4G38900
OG0005407	AT4G38910
OG0000081	AT4G38920
OG0005408	AT4G38930
OG0001857	AT4G38940
OG0005409	AT4G38950
OG0005410	AT4G38960
OG0001858	AT4G38970
OG0022634	AT4G38980
OG0005411	AT4G39000
OG0005412	AT4G39010
OG0005413	AT4G39030
OG0005414	AT4G39040
OG0005415	AT4G39050
OG0019955	AT4G39070
OG0000953	AT4G39080
OG0000954	AT4G39090
OG0005416	AT4G39100
OG0000955	AT4G39110
OG0005417	AT4G39120
OG0022640	AT4G39130
OG0005418	AT4G39140
OG0000956	AT4G39150
OG0005419	AT4G39160
OG0005420	AT4G39170
OG0005421	AT4G39180
OG0005422	AT4G39190
OG0002344	AT4G39200
OG0000957	AT4G39210
OG0000958	AT4G39220
OG0005423	AT4G39230
OG0000959	AT4G39235
OG0005424	AT4G39240
OG0005425	AT4G39250
OG0000960	AT4G39260
OG0005426	AT4G39270
OG0001860	AT4G39280
OG0005427	AT4G39290
OG0002575	AT4G39300
OG0005428	AT4G39320
OG0005429	AT4G39330
OG0000328	AT4G39340
OG0000151	AT4G39350
OG0005430	AT4G39360
OG0005431	AT4G39370
OG0005432	AT4G39380
OG0005433	AT4G39390
OG0005434	AT4G39400
OG0005435	AT4G39410
OG0005436	AT4G39420
OG0019810	AT4G39460
OG0019809	AT4G39470
OG0019807	AT4G39480
OG0019806	AT4G39490
OG0019805	AT4G39500
OG0005437	AT4G39510
OG0005438	AT4G39520
OG0005439	AT4G39530
OG0005440	AT4G39540
OG0002576	AT4G39550
OG0001862	AT4G39560
OG0005441	AT4G39570
OG0005442	AT4G39580
OG0019836	AT4G39590
OG0000293	AT4G39600
OG0005443	AT4G39610
OG0005444	AT4G39620
OG0005445	AT4G39630
OG0000961	AT4G39640
OG0000961	AT4G39650
OG0005446	AT4G39660
OG0002577	AT4G39670
OG0005448	AT4G39675
OG0005449	AT4G39680
OG0005450	AT4G39690
OG0005451	AT4G39700
OG0005452	AT4G39710
OG0005453	AT4G39720
OG0001863	AT4G39730
OG0005454	AT4G39740
OG0020239	AT4G39745
OG0005455	AT4G39753
OG0005456	AT4G39756
OG0005457	AT4G39760
OG0005458	AT4G39770
OG0005459	AT4G39780
OG0005460	AT4G39790
OG0005461	AT4G39795
OG0000329	AT4G39800
OG0005462	AT4G39810
OG0005463	AT4G39820
OG0005464	AT4G39830
OG0005465	AT4G39840
OG0005466	AT4G39850
OG0005467	AT4G39860
OG0005468	AT4G39870
OG0005469	AT4G39880
OG0000212	AT4G39890
OG0005470	AT4G39900
OG0001864	AT4G39910
OG0022541	AT4G39917
OG0005471	AT4G39920
OG0005472	AT4G39940
OG0000962	AT4G39950
OG0005473	AT4G39952
OG0005474	AT4G39955
OG0000963	AT4G39960
OG0005475	AT4G39970
OG0005476	AT4G39980
OG0000455	AT4G39990
OG0005477	AT4G40000
OG0005478	AT4G40010
OG0005479	AT4G40020
OG0000014	AT4G40030
OG0000014	AT4G40040
OG0002303	AT4G40042
OG0019966	AT4G40045
OG0005482	AT4G40050
OG0005483	AT4G40060
OG0005484	AT4G40070
OG0005485	AT4G40080
OG0005486	AT4G40090
OG0018654	AT5G01010
OG0018655	AT5G01015
OG0018656	AT5G01020
OG0014865	AT5G01030
OG0000717	AT5G01040
OG0000717	AT5G01050
OG0000669	AT5G01060
OG0014866	AT5G01070
OG0014867	AT5G01075
OG0000426	AT5G01080
OG0014868	AT5G01090
OG0014869	AT5G01100
OG0014870	AT5G01110
OG0001605	AT5G01120
OG0014871	AT5G01140
OG0022306	AT5G01150
OG0014872	AT5G01160
OG0014873	AT5G01170
OG0022242	AT5G01180
OG0022348	AT5G01190
OG0014874	AT5G01200
OG0014875	AT5G01210
OG0014876	AT5G01220
OG0018973	AT5G01225
OG0018974	AT5G01230
OG0018975	AT5G01240
OG0018976	AT5G01250
OG0018977	AT5G01260
OG0018978	AT5G01270
OG0018979	AT5G01280
OG0018980	AT5G01290
OG0018981	AT5G01300
OG0018982	AT5G01310
OG0000192	AT5G01320
OG0000192	AT5G01330
OG0018983	AT5G01340
OG0018984	AT5G01350
OG0018985	AT5G01360
OG0018986	AT5G01370
OG0018987	AT5G01380
OG0018988	AT5G01390
OG0018989	AT5G01400
OG0001589	AT5G01410
OG0018990	AT5G01420
OG0000760	AT5G01430
OG0018992	AT5G01445
OG0018993	AT5G01450
OG0001409	AT5G01460
OG0018994	AT5G01470
OG0000217	AT5G01480
OG0021742	AT5G01490
OG0018995	AT5G01500
OG0018996	AT5G01510
OG0018997	AT5G01520
OG0001408	AT5G01530
OG0018998	AT5G01540
OG0018999	AT5G01550
OG0018691	AT5G01560
OG0001410	AT5G01570
OG0021707	AT5G01580
OG0018690	AT5G01590
OG0018689	AT5G01600
OG0000393	AT5G01610
OG0018688	AT5G01620
OG0003498	AT5G01630
OG0018687	AT5G01640
OG0001702	AT5G01650
OG0018686	AT5G01660
OG0018685	AT5G01670
OG0018684	AT5G01680
OG0018683	AT5G01690
OG0018682	AT5G01700
OG0018681	AT5G01710
OG0018680	AT5G01720
OG0018679	AT5G01730
OG0018678	AT5G01740
OG0018677	AT5G01750
OG0002185	AT5G01760
OG0001411	AT5G01770
OG0018676	AT5G01780
OG0022304	AT5G01790
OG0018675	AT5G01800
OG0018674	AT5G01810
OG0018673	AT5G01820
OG0018672	AT5G01830
OG0018671	AT5G01840
OG0018670	AT5G01850
OG0018669	AT5G01860
OG0018668	AT5G01870
OG0018667	AT5G01880
OG0022243	AT5G01881
OG0018666	AT5G01890
OG0018665	AT5G01900
OG0018664	AT5G01910
OG0018663	AT5G01920
OG0018662	AT5G01930
OG0022210	AT5G01940
OG0018661	AT5G01950
OG0018660	AT5G01960
OG0018659	AT5G01970
OG0018658	AT5G01980
OG0018657	AT5G01990
OG0021706	AT5G02000
OG0014864	AT5G02010
OG0014863	AT5G02020
OG0014862	AT5G02030
OG0014861	AT5G02040
OG0014860	AT5G02050
OG0014859	AT5G02060
OG0014858	AT5G02070
OG0014857	AT5G02090
OG0000509	AT5G02100
OG0014856	AT5G02110
OG0014855	AT5G02120
OG0022272	AT5G02130
OG0014853	AT5G02140
OG0014852	AT5G02150
OG0014851	AT5G02160
OG0014850	AT5G02170
OG0014854	AT5G02180
OG0014849	AT5G02190
OG0014848	AT5G02200
OG0003225	AT5G02210
OG0002249	AT5G02220
OG0014847	AT5G02230
OG0014846	AT5G02240
OG0014845	AT5G02250
OG0000074	AT5G02260
OG0014844	AT5G02270
OG0014843	AT5G02280
OG0014842	AT5G02290
OG0014841	AT5G02310
OG0014840	AT5G02320
OG0000419	AT5G02330
OG0000419	AT5G02340
OG0000419	AT5G02350
OG0014839	AT5G02370
OG0014838	AT5G02380
OG0014837	AT5G02390
OG0014836	AT5G02400
OG0014835	AT5G02410
OG0014834	AT5G02420
OG0014833	AT5G02430
OG0022244	AT5G02440
OG0000465	AT5G02450
OG0014832	AT5G02460
OG0014831	AT5G02470
OG0014830	AT5G02480
OG0000089	AT5G02490
OG0000089	AT5G02500
OG0000618	AT5G02502
OG0014829	AT5G02510
OG0014828	AT5G02520
OG0014827	AT5G02530
OG0014826	AT5G02540
OG0014825	AT5G02550
OG0000022	AT5G02570
OG0003224	AT5G02580
OG0014824	AT5G02590
OG0014823	AT5G02600
OG0000159	AT5G02610
OG0014822	AT5G02620
OG0022276	AT5G02630
OG0014821	AT5G02640
OG0003223	AT5G02700
OG0014820	AT5G02710
OG0022209	AT5G02720
OG0022282	AT5G02730
OG0014819	AT5G02740
OG0014818	AT5G02750
OG0014817	AT5G02760
OG0014816	AT5G02770
OG0014815	AT5G02780
OG0014814	AT5G02790
OG0014813	AT5G02800
OG0014812	AT5G02810
OG0014811	AT5G02820
OG0014810	AT5G02830
OG0014809	AT5G02840
OG0014808	AT5G02850
OG0014807	AT5G02860
OG0001185	AT5G02870
OG0014806	AT5G02880
OG0014805	AT5G02890
OG0014804	AT5G02910
OG0014803	AT5G02930
OG0014802	AT5G02940
OG0014801	AT5G02950
OG0001184	AT5G02960
OG0014800	AT5G02970
OG0014799	AT5G02980
OG0000283	AT5G03000
OG0000283	AT5G03020
OG0014798	AT5G03030
OG0014797	AT5G03040
OG0014796	AT5G03050
OG0014795	AT5G03060
OG0014794	AT5G03070
OG0014793	AT5G03080
OG0020096	AT5G03090
OG0022194	AT5G03100
OG0014792	AT5G03110
OG0014791	AT5G03120
OG0014790	AT5G03140
OG0014789	AT5G03150
OG0014788	AT5G03160
OG0014787	AT5G03170
OG0014786	AT5G03180
OG0014785	AT5G03190
OG0014784	AT5G03200
OG0022225	AT5G03204
OG0014783	AT5G03210
OG0000693	AT5G03220
OG0014782	AT5G03230
OG0000020	AT5G03240
OG0014781	AT5G03250
OG0014780	AT5G03260
OG0014779	AT5G03280
OG0001182	AT5G03290
OG0000623	AT5G03300
OG0014778	AT5G03310
OG0014777	AT5G03320
OG0014776	AT5G03330
OG0000358	AT5G03340
OG0014775	AT5G03345
OG0019831	AT5G03370
OG0012988	AT5G03380
OG0012987	AT5G03390
OG0012986	AT5G03415
