OrthoGroup	Gene
OG0014841	g19467
OG0014842	g19469
OG0014843	g19470
OG0014844	g19471
OG0000074	g19473
OG0014845	g19474
OG0014846	g19478
OG0014847	g19479
OG0002249	g19480
OG0003225	g19481
OG0014848	g19482
OG0014849	g19483
OG0014850	g19484
OG0014851	g19485
OG0014852	g19486
OG0014853	g19487
OG0014854	g19488
OG0014855	g19489
OG0014856	g19490
OG0014857	g19493
OG0002646	g19494
OG0014858	g19495
OG0014859	g19496
OG0014860	g19497
OG0014861	g19498
OG0014862	g19500
OG0014863	g19501
OG0014864	g19502
OG0014865	g19503
OG0000717	g19504
OG0000717	g19505
OG0000669	g19506
OG0014866	g19507
OG0014867	g19508
OG0014868	g19509
OG0014869	g19510
OG0014870	g19511
OG0014871	g19512
OG0001605	g19513
OG0014872	g19515
OG0014873	g19517
OG0014874	g19519
OG0014875	g19520
OG0014876	g19521
OG0000068	g19523
OG0000420	g19524
OG0000007	g19527
OG0014877	g19528
OG0014878	g19529
OG0014879	g19530
OG0014880	g19531
OG0014881	g19532
OG0014882	g19533
OG0000006	g19534
OG0000000	g19535
OG0014883	g19536
OG0014884	g19537
OG0014885	g19538
OG0001606	g19539
OG0001606	g19540
OG0014886	g19541
OG0014887	g19542
OG0014888	g19543
OG0014889	g19544
OG0014890	g19545
OG0014891	g19546
OG0014892	g19548
OG0014893	g19549
OG0014894	g19550
OG0014895	g19551
OG0014896	g19552
OG0014897	g19553
OG0014898	g19554
OG0014899	g19555
OG0014900	g19556
OG0014901	g19557
OG0014902	g19558
OG0014903	g19559
OG0021175	g19560
OG0021176	g19561
OG0014904	g19562
OG0014905	g19563
OG0014906	g19564
OG0014907	g19565
OG0003226	g19566
OG0003226	g19567
OG0002250	g19568
OG0014908	g19569
OG0021177	g19570
OG0021178	g19571
OG0014909	g19574
OG0001092	g19575
OG0002251	g19578
OG0014910	g19579
OG0021179	g19582
OG0000284	g19583
OG0000058	g19584
OG0002760	g19585
OG0014911	g19587
OG0014912	g19588
OG0014913	g19589
OG0014914	g19590
OG0014915	g19592
OG0014916	g19595
OG0000114	g19596
OG0021180	g19597
OG0014917	g19598
OG0014918	g19600
OG0001094	g19601
OG0014919	g19602
OG0014920	g19603
OG0014921	g19604
OG0001089	g19605
OG0001607	g19606
OG0021181	g19607
OG0002252	g19608
OG0001997	g19609
OG0002252	g19610
OG0014922	g19611
OG0000013	g19612
OG0014923	g19613
OG0002253	g19614
OG0014924	g19615
OG0021182	g19616
OG0021183	g19617
OG0000006	g19618
OG0014925	g19619
OG0000021	g19620
OG0000117	g19623
OG0000004	g19624
OG0000007	g19625
OG0014926	g19626
OG0021184	g19627
OG0014927	g19628
OG0021185	g19629
OG0014928	g19630
OG0014929	g19631
OG0014930	g19632
OG0014931	g19633
OG0003141	g19635
OG0021186	g19636
OG0000540	g19639
OG0000001	g19640
OG0000000	g19641
OG0001608	g19644
OG0014932	g19645
OG0001608	g19646
OG0001609	g19647
OG0001609	g19648
OG0001609	g19649
OG0001609	g19651
OG0014933	g19654
OG0014934	g19655
OG0000645	g19656
OG0000000	g19657
OG0000006	g19658
OG0014935	g19660
OG0021187	g19661
OG0021188	g19662
OG0000044	g19663
OG0014936	g19665
OG0000541	g19667
OG0000541	g19668
OG0002220	g19669
OG0000541	g19670
OG0000073	g19671
OG0021189	g19672
OG0000705	g19673
OG0014937	g19674
OG0000817	g19676
OG0014938	g19677
OG0021190	g19679
OG0001093	g19685
OG0014939	g19686
OG0021191	g19689
OG0000604	g19690
OG0014940	g19691
OG0014941	g19692
OG0014942	g19693
OG0000000	g19694
OG0000000	g19695
OG0000001	g19696
OG0000003	g19697
OG0000006	g19698
OG0003227	g19700
OG0000204	g19701
OG0000108	g19703
OG0014943	g19704
OG0000449	g19706
OG0014944	g19707
OG0014945	g19708
OG0014946	g19709
OG0014947	g19710
OG0014948	g19711
OG0014949	g19712
OG0014950	g19713
OG0002254	g19714
OG0000887	g19716
OG0014951	g19717
OG0003228	g19718
OG0000888	g19720
OG0014952	g19721
OG0014953	g19722
OG0014954	g19723
OG0014955	g19724
OG0014956	g19725
OG0014957	g19729
OG0014958	g19730
OG0021192	g19731
OG0014959	g19732
OG0014960	g19733
OG0014961	g19734
OG0014962	g19735
OG0014963	g19737
OG0014964	g19738
OG0000006	g19739
OG0000000	g19740
OG0014965	g19741
OG0014966	g19742
OG0014967	g19743
OG0014968	g19744
OG0000889	g19745
OG0014969	g19746
OG0014970	g19747
OG0021193	g19748
OG0014971	g19749
OG0014972	g19750
OG0014973	g19751
OG0000610	g19752
OG0014974	g19754
OG0000891	g19755
OG0014975	g19756
OG0014976	g19757
OG0021194	g19759
OG0014977	g19760
OG0000713	g19761
OG0014978	g19763
OG0014979	g19764
OG0000892	g19766
OG0014980	g19767
OG0014981	g19768
OG0014982	g19769
OG0014983	g19770
OG0000147	g19771
OG0014984	g19772
OG0002254	g19773
OG0014985	g19774
OG0014986	g19776
OG0014987	g19777
OG0014988	g19778
OG0014989	g19779
OG0014990	g19780
OG0014991	g19781
OG0014992	g19782
OG0014993	g19783
OG0014994	g19784
OG0000032	g19785
OG0014995	g19786
OG0014996	g19787
OG0014997	g19788
OG0002255	g19789
OG0014998	g19791
OG0014999	g19792
OG0015000	g19793
OG0015001	g19794
OG0021195	g19795
OG0015002	g19796
OG0001819	g19797
OG0015003	g19798
OG0015004	g19799
OG0015005	g19800
OG0015006	g19801
OG0015007	g19802
OG0015008	g19803
OG0015009	g19804
OG0003229	g19805
OG0015010	g19806
OG0015011	g19807
OG0021196	g19808
OG0000083	g19810
OG0000885	g19811
OG0015012	g19812
OG0000886	g19813
OG0015013	g19814
OG0015014	g19816
OG0015015	g19817
OG0021197	g19819
OG0021198	g19820
OG0015016	g19821
OG0015017	g19822
OG0015018	g19823
OG0015019	g19824
OG0000718	g19825
OG0015020	g19826
OG0000542	g19827
OG0000028	g19829
OG0015021	g19830
OG0015022	g19833
OG0000028	g19834
OG0000028	g19836
OG0001610	g19837
OG0000028	g19839
OG0001610	g19840
OG0015023	g19842
OG0015024	g19843
OG0015025	g19844
OG0015026	g19845
OG0015027	g19846
OG0015028	g19847
OG0000646	g19848
OG0015029	g19849
OG0001248	g19850
OG0000007	g19851
OG0001106	g19852
OG0001445	g19853
OG0015030	g19857
OG0003052	g19859
OG0021199	g19860
OG0015031	g19863
OG0001108	g19864
OG0015032	g19865
OG0002256	g19866
OG0002256	g19867
OG0015033	g19868
OG0015034	g19869
OG0000543	g19871
OG0000007	g19872
OG0015035	g19873
OG0015036	g19874
OG0000543	g19875
OG0015035	g19876
OG0015036	g19877
OG0000008	g19878
OG0000543	g19879
OG0015037	g19880
OG0015038	g19882
OG0015039	g19883
OG0015040	g19884
OG0000013	g19887
OG0000008	g19888
OG0015041	g19889
OG0015042	g19891
OG0015043	g19892
OG0015044	g19893
OG0000181	g19894
OG0000181	g19895
OG0000181	g19896
OG0000181	g19897
OG0015045	g19898
OG0015046	g19899
OG0000544	g19900
OG0015047	g19901
OG0015048	g19902
OG0000507	g19903
OG0015049	g19904
OG0015050	g19905
OG0003230	g19906
OG0003230	g19907
OG0015051	g19908
OG0015052	g19909
OG0000719	g19910
OG0021200	g19911
OG0015053	g19912
OG0002139	g19913
OG0001611	g19914
OG0001612	g19915
OG0001110	g19916
OG0015054	g19917
OG0021201	g19919
OG0015055	g19920
OG0015056	g19922
OG0002257	g19923
OG0000149	g19924
OG0001359	g19925
OG0015057	g19926
OG0001289	g19927
OG0015058	g19928
OG0015059	g19929
OG0001613	g19930
OG0021202	g19931
OG0021203	g19932
OG0015060	g19933
OG0021204	g19936
OG0021205	g19937
OG0021206	g19938
OG0021207	g19939
OG0021208	g19940
OG0015061	g19942
OG0021209	g19947
OG0015062	g19951
OG0000164	g19952
OG0000545	g19953
OG0015063	g19954
OG0000167	g19955
OG0015064	g19956
OG0015065	g19957
OG0015066	g19958
OG0015067	g19959
OG0015068	g19960
OG0015069	g19962
OG0015070	g19964
OG0015071	g19965
OG0015072	g19966
OG0015073	g19967
OG0015074	g19968
OG0003231	g19969
OG0000482	g19970
OG0002258	g19971
OG0021210	g19973
OG0015075	g19974
OG0015076	g19976
OG0003232	g19978
OG0021211	g19979
OG0000224	g19980
OG0000224	g19981
OG0000224	g19982
OG0015077	g19984
OG0015078	g19985
OG0000527	g19987
OG0000056	g19988
OG0000720	g19989
OG0002259	g19990
OG0000073	g19991
OG0015079	g19992
OG0002260	g19993
OG0015080	g19994
OG0000015	g19995
OG0001614	g19996
OG0015081	g19997
OG0015082	g19999
OG0000215	g20000
OG0000215	g20001
OG0003233	g20003
OG0015083	g20004
OG0003234	g20005
OG0015084	g20007
OG0001615	g20008
OG0021212	g20009
OG0001615	g20011
OG0021213	g20015
OG0015085	g20016
OG0015086	g20017
OG0015087	g20018
OG0015088	g20021
OG0015089	g20023
OG0000182	g20024
OG0000182	g20025
OG0003235	g20026
OG0015090	g20028
OG0021214	g20029
OG0015091	g20030
OG0015092	g20031
OG0015093	g20032
OG0015094	g20033
OG0000000	g20034
OG0000006	g20035
OG0002159	g20036
OG0002261	g20037
OG0015095	g20038
OG0015096	g20039
OG0015097	g20040
OG0015098	g20041
OG0015099	g20042
OG0015100	g20043
OG0002208	g20044
OG0021215	g20047
OG0015101	g20048
OG0015102	g20049
OG0015103	g20050
OG0015104	g20051
OG0015105	g20052
OG0001616	g20053
OG0001616	g20054
OG0021216	g20056
OG0000000	g20057
OG0000001	g20058
OG0000003	g20059
OG0000006	g20060
OG0015106	g20063
OG0015107	g20064
OG0015108	g20065
OG0015109	g20066
OG0015110	g20067
OG0015111	g20068
OG0015112	g20069
OG0002262	g20070
OG0002262	g20071
OG0021217	g20072
OG0015113	g20073
OG0021218	g20074
OG0015114	g20075
OG0015115	g20076
OG0001617	g20077
OG0015116	g20078
OG0021219	g20079
OG0015117	g20081
OG0015118	g20082
OG0015119	g20083
OG0015120	g20084
OG0015121	g20085
OG0002190	g20086
OG0015122	g20087
OG0015123	g20088
OG0015124	g20089
OG0015125	g20090
OG0015126	g20091
OG0015127	g20092
OG0000313	g20093
OG0000002	g20094
OG0000006	g20095
OG0000003	g20097
OG0000000	g20098
OG0000002	g20099
OG0000009	g20100
OG0000004	g20101
OG0015128	g20103
OG0000721	g20106
OG0000006	g20107
OG0000000	g20108
OG0015129	g20109
OG0015130	g20110
OG0015131	g20111
OG0015132	g20112
OG0015133	g20113
OG0015134	g20114
OG0015135	g20115
OG0015136	g20116
OG0021220	g20117
OG0015137	g20118
OG0015138	g20119
OG0001618	g20120
OG0015139	g20121
OG0015140	g20122
OG0015141	g20123
OG0015142	g20124
OG0000084	g20125
OG0015143	g20126
OG0015144	g20127
OG0015145	g20128
OG0015146	g20129
OG0001619	g20130
OG0015147	g20131
OG0015148	g20132
OG0003236	g20133
OG0001620	g20135
OG0015149	g20136
OG0015150	g20137
OG0015151	g20138
OG0002798	g20139
OG0015152	g20140
OG0021221	g20141
OG0015153	g20142
OG0015154	g20143
OG0015155	g20144
OG0000489	g20145
OG0015156	g20146
OG0001397	g20147
OG0015157	g20148
OG0003237	g20149
OG0000045	g20150
OG0001621	g20152
OG0001621	g20155
OG0015158	g20157
OG0021222	g20158
OG0001289	g20159
OG0021223	g20161
OG0015159	g20162
OG0001396	g20163
OG0015160	g20164
OG0015161	g20165
OG0015162	g20166
OG0015163	g20167
OG0015164	g20168
OG0021224	g20169
OG0003238	g20170
OG0001395	g20171
OG0015165	g20172
OG0015166	g20173
OG0015167	g20174
OG0000443	g20175
OG0000421	g20176
OG0000421	g20177
OG0000421	g20178
OG0015168	g20179
OG0015169	g20180
OG0000001	g20182
OG0000000	g20183
OG0015170	g20184
OG0001622	g20185
OG0001622	g20188
OG0015171	g20190
OG0015172	g20191
OG0021225	g20194
OG0021226	g20195
OG0015173	g20196
OG0015174	g20197
OG0015175	g20198
OG0015176	g20199
OG0015177	g20200
OG0000207	g20201
OG0021227	g20202
OG0002263	g20204
OG0021228	g20205
OG0021229	g20207
OG0000219	g20208
OG0015178	g20209
OG0002264	g20210
OG0015179	g20211
OG0021230	g20212
OG0015180	g20213
OG0015181	g20214
OG0015182	g20215
OG0001969	g20216
OG0015183	g20217
OG0015184	g20219
OG0015185	g20220
OG0015186	g20221
OG0015187	g20222
OG0015188	g20223
OG0015189	g20224
OG0015190	g20225
OG0015191	g20226
OG0000015	g20227
OG0015192	g20228
OG0015193	g20229
OG0015194	g20231
OG0015195	g20233
OG0015196	g20234
OG0015197	g20235
OG0021231	g20238
OG0002265	g20239
OG0002265	g20240
OG0015198	g20241
OG0021232	g20242
OG0015199	g20243
OG0015200	g20244
OG0021233	g20245
OG0002266	g20246
OG0002266	g20248
OG0000052	g20249
OG0000052	g20250
OG0000052	g20251
OG0000052	g20252
OG0000052	g20253
OG0015201	g20254
OG0015202	g20255
OG0003239	g20256
OG0021234	g20257
OG0015203	g20258
OG0021235	g20259
OG0021236	g20260
OG0015204	g20262
OG0015205	g20263
OG0015206	g20264
OG0002104	g20265
OG0000000	g20266
OG0000003	g20267
OG0015207	g20268
OG0015208	g20269
OG0015209	g20270
OG0015210	g20271
OG0015211	g20272
OG0015212	g20273
OG0015213	g20275
OG0015214	g20277
OG0015215	g20279
OG0015216	g20280
OG0015217	g20281
OG0015218	g20282
OG0015219	g20283
OG0015220	g20284
OG0015221	g20285
OG0015222	g20286
OG0021237	g20287
OG0015223	g20289
OG0015224	g20290
OG0015225	g20291
OG0021238	g20292
OG0021239	g20293
OG0015226	g20294
OG0015227	g20295
OG0000000	g20297
OG0015228	g20298
OG0003240	g20299
OG0001215	g20300
OG0015229	g20301
OG0002267	g20302
OG0015230	g20304
OG0000139	g20305
OG0000139	g20306
OG0015231	g20307
OG0015232	g20308
OG0015233	g20309
OG0015234	g20310
OG0015235	g20311
OG0000139	g20313
OG0000546	g20314
OG0021240	g20316
OG0000546	g20317
OG0000002	g20318
OG0015236	g20320
OG0002268	g20322
OG0002269	g20323
OG0000060	g20325
OG0000009	g20326
OG0000002	g20327
OG0000546	g20328
OG0015237	g20329
OG0015238	g20331
OG0015239	g20332
OG0015240	g20333
OG0015241	g20334
OG0001183	g20335
OG0015242	g20338
OG0015243	g20339
OG0015244	g20340
OG0015245	g20341
OG0015246	g20342
OG0003241	g20344
OG0000512	g20345
OG0015247	g20346
OG0000056	g20347
OG0015248	g20349
OG0003242	g20358
OG0015249	g20359
OG0015250	g20360
OG0021241	g20361
OG0015251	g20362
OG0000013	g20363
OG0015252	g20364
OG0015253	g20365
OG0015254	g20366
OG0015255	g20367
OG0015256	g20368
OG0015257	g20369
OG0001005	g20370
OG0015258	g20371
OG0015259	g20372
OG0000464	g20373
OG0015260	g20374
OG0000335	g20375
OG0000199	g20376
OG0015261	g20377
OG0015262	g20378
OG0015263	g20379
OG0015264	g20380
OG0015265	g20381
OG0015266	g20382
OG0015267	g20383
OG0001004	g20384
OG0015268	g20385
OG0015269	g20386
OG0000068	g20387
OG0000068	g20388
OG0000068	g20389
OG0002270	g20390
OG0001003	g20391
OG0015270	g20392
OG0015271	g20393
OG0015272	g20394
OG0000358	g20396
OG0015273	g20397
OG0015274	g20398
OG0015275	g20399
OG0015276	g20400
OG0015277	g20401
OG0015278	g20402
OG0015279	g20403
OG0015280	g20404
OG0015281	g20405
OG0000999	g20406
OG0015282	g20407
OG0015283	g20408
OG0015284	g20409
OG0015285	g20410
OG0015286	g20411
OG0003243	g20412
OG0021242	g20413
OG0002271	g20414
OG0001623	g20415
OG0015287	g20416
OG0015288	g20417
OG0001886	g20418
OG0015289	g20419
OG0015290	g20420
OG0000998	g20421
OG0021243	g20422
OG0015291	g20423
OG0015292	g20424
OG0001884	g20425
OG0015293	g20426
OG0015294	g20427
OG0000334	g20428
OG0000997	g20429
OG0002991	g20430
OG0002992	g20431
OG0015295	g20432
OG0015296	g20433
OG0015297	g20434
OG0015298	g20435
OG0015299	g20437
OG0015300	g20438
OG0002272	g20439
OG0015301	g20440
OG0015302	g20441
OG0015303	g20442
OG0000502	g20443
OG0015304	g20444
OG0015305	g20445
OG0000462	g20447
OG0015306	g20448
OG0015307	g20449
OG0001883	g20450
OG0000995	g20451
OG0015308	g20452
OG0021244	g20453
OG0015309	g20454
OG0021245	g20455
OG0015310	g20456
OG0003244	g20457
OG0003244	g20458
OG0021246	g20460
OG0003244	g20461
OG0003245	g20462
OG0021247	g20463
OG0015311	g20464
OG0015312	g20465
OG0001507	g20466
OG0015313	g20467
OG0015314	g20468
OG0015315	g20469
OG0001882	g20470
OG0000333	g20471
OG0015316	g20472
OG0015317	g20473
OG0000993	g20474
OG0015318	g20475
OG0021248	g20477
OG0000183	g20478
OG0000183	g20479
OG0015319	g20480
OG0015320	g20481
OG0000183	g20482
OG0015321	g20483
OG0015322	g20484
OG0015323	g20485
OG0015324	g20487
OG0015325	g20488
OG0015326	g20489
OG0015327	g20490
OG0015328	g20491
OG0015329	g20492
OG0015330	g20493
OG0021249	g20494
OG0015331	g20495
OG0015332	g20496
OG0001624	g20497
OG0015333	g20498
OG0003246	g20499
OG0000115	g20500
OG0000547	g20501
OG0000547	g20502
OG0015334	g20503
OG0002273	g20504
OG0015335	g20506
OG0015336	g20507
OG0015337	g20508
OG0015338	g20509
OG0015339	g20510
OG0015340	g20511
OG0015341	g20513
OG0000722	g20515
OG0015342	g20516
OG0002274	g20519
OG0015343	g20520
OG0015344	g20521
OG0015345	g20522
OG0021250	g20523
OG0001625	g20525
OG0021251	g20526
OG0015346	g20528
OG0015347	g20529
OG0015348	g20530
OG0000723	g20531
OG0001626	g20532
OG0000253	g20534
OG0013316	g20535
OG0000002	g20536
OG0000001	g20537
OG0000004	g20540
OG0000002	g20541
OG0015349	g20542
OG0002275	g20543
OG0015350	g20544
OG0015351	g20545
OG0015352	g20548
OG0021252	g20549
OG0021253	g20550
OG0021254	g20552
OG0021255	g20554
OG0015353	g20555
OG0015354	g20556
OG0015355	g20557
OG0021256	g20558
OG0000000	g20559
OG0000014	g20560
OG0001627	g20562
OG0015356	g20563
OG0015357	g20564
OG0015358	g20565
OG0021257	g20566
OG0015359	g20567
OG0021258	g20568
OG0021259	g20570
OG0000134	g20571
OG0021260	g20572
OG0000266	g20573
OG0015360	g20574
OG0000666	g20575
OG0001628	g20576
OG0015361	g20577
OG0015362	g20579
OG0021261	g20580
OG0015363	g20581
OG0021262	g20582
OG0015364	g20583
OG0015365	g20584
OG0000000	g20585
OG0002135	g20586
OG0015366	g20587
OG0015367	g20588
OG0015368	g20589
OG0003247	g20590
OG0015369	g20591
OG0015370	g20592
OG0000713	g20593
OG0005265	g20594
OG0000079	g20595
OG0000000	g20596
OG0000169	g20597
OG0021263	g20598
OG0015371	g20599
OG0015372	g20600
OG0015373	g20606
OG0015374	g20607
OG0000262	g20608
OG0021264	g20609
OG0015375	g20611
OG0015376	g20612
OG0015377	g20613
OG0015378	g20614
OG0015379	g20615
OG0015380	g20616
OG0000026	g20617
OG0015381	g20618
OG0000041	g20619
OG0015382	g20621
OG0001629	g20622
OG0001629	g20623
OG0015383	g20624
OG0015384	g20625
OG0015385	g20626
OG0015386	g20627
OG0002276	g20629
OG0002276	g20630
OG0021265	g20635
OG0002079	g20636
OG0001355	g20638
OG0015387	g20639
OG0015388	g20642
OG0015389	g20643
OG0015390	g20644
OG0002080	g20645
OG0015391	g20646
OG0015392	g20647
OG0015393	g20649
OG0015394	g20651
OG0015395	g20652
OG0015396	g20653
OG0015397	g20654
OG0003248	g20655
OG0001356	g20658
OG0015398	g20659
OG0001630	g20660
OG0001358	g20661
OG0003249	g20663
OG0015399	g20664
OG0015400	g20665
OG0015401	g20666
OG0001631	g20667
OG0002662	g20668
OG0001631	g20669
OG0015402	g20670
OG0015403	g20672
OG0002277	g20673
OG0001483	g20675
OG0000415	g20677
OG0015404	g20678
OG0015405	g20679
OG0015406	g20680
OG0015407	g20681
OG0015408	g20682
OG0021266	g20683
OG0000548	g20684
OG0000267	g20685
OG0000548	g20686
OG0021267	g20687
OG0015409	g20689
OG0015410	g20693
OG0015411	g20695
OG0015412	g20696
OG0003250	g20697
OG0000443	g20698
OG0003250	g20699
OG0000106	g20700
OG0021268	g20701
OG0003251	g20702
OG0003251	g20703
OG0015413	g20704
OG0015414	g20705
OG0015415	g20706
OG0002278	g20708
OG0002278	g20709
OG0000068	g20710
OG0015416	g20711
OG0002279	g20713
OG0000005	g20714
OG0015417	g20716
OG0000003	g20717
OG0000001	g20718
OG0000063	g20719
OG0003090	g20720
OG0000063	g20723
OG0021269	g20724
OG0000063	g20725
OG0001096	g20727
OG0015418	g20728
OG0015419	g20729
OG0015420	g20730
OG0015421	g20731
OG0015422	g20732
OG0015423	g20733
OG0015424	g20734
OG0015425	g20735
OG0015426	g20736
OG0015427	g20737
OG0000030	g20738
OG0000000	g20740
OG0015428	g20741
OG0015429	g20742
OG0015430	g20743
OG0001000	g20744
OG0015431	g20746
OG0000379	g20747
OG0015432	g20748
OG0015433	g20749
OG0015434	g20750
OG0001632	g20751
OG0021270	g20752
OG0015435	g20754
OG0021271	g20755
OG0000348	g20756
OG0015436	g20757
OG0001097	g20758
OG0001098	g20759
OG0015437	g20760
OG0015438	g20761
OG0015439	g20762
OG0015440	g20764
OG0015441	g20765
OG0021272	g20766
OG0015442	g20767
OG0015443	g20768
OG0015444	g20769
OG0015445	g20770
OG0015446	g20771
OG0015447	g20772
OG0002280	g20773
OG0002280	g20775
OG0015448	g20777
OG0015449	g20778
OG0015450	g20779
OG0001633	g20780
OG0000549	g20781
OG0015451	g20782
OG0000005	g20783
OG0000549	g20784
OG0000549	g20785
OG0015452	g20786
OG0015453	g20789
OG0015454	g20790
OG0015455	g20791
OG0015456	g20793
OG0003245	g20794
OG0000007	g20796
OG0000724	g20797
OG0001634	g20799
OG0015457	g20800
OG0015458	g20802
OG0015459	g20803
OG0015460	g20805
OG0015461	g20806
OG0003252	g20808
OG0001635	g20809
OG0000285	g20811
OG0003178	g20814
OG0015462	g20815
OG0021273	g20816
OG0002215	g20817
OG0015463	g20818
OG0015464	g20819
OG0000005	g20820
OG0015465	g20821
OG0002281	g20822
OG0015466	g20824
OG0002772	g20825
OG0003253	g20827
OG0003253	g20828
OG0002282	g20832
OG0000422	g20833
OG0000725	g20834
OG0001632	g20835
OG0000422	g20836
OG0015467	g20837
OG0000725	g20839
OG0000422	g20840
OG0000070	g20841
OG0002282	g20842
OG0000037	g20843
OG0000000	g20844
OG0015468	g20845
OG0003172	g20846
OG0015469	g20847
OG0001807	g20851
OG0021274	g20854
OG0021275	g20856
OG0021276	g20857
OG0000117	g20858
OG0000021	g20859
OG0015470	g20861
OG0015471	g20862
OG0015472	g20863
OG0001063	g20864
OG0015473	g20865
OG0015474	g20866
OG0001062	g20867
OG0015475	g20868
OG0015476	g20869
OG0015477	g20871
OG0015478	g20872
OG0000114	g20873
OG0001059	g20874
OG0001617	g20875
OG0015479	g20876
OG0000005	g20877
OG0015480	g20878
OG0001060	g20880
OG0015481	g20881
OG0015482	g20882
OG0015483	g20884
OG0015484	g20885
OG0015485	g20886
OG0000529	g20888
OG0015486	g20889
OG0021277	g20890
OG0015487	g20891
OG0015488	g20893
OG0015489	g20894
OG0015490	g20895
OG0015491	g20897
OG0015492	g20898
OG0015493	g20899
OG0015494	g20900
OG0000506	g20902
OG0015495	g20903
OG0021278	g20904
OG0015496	g20905
OG0015497	g20906
OG0001058	g20907
OG0006067	g20908
OG0001057	g20909
OG0015498	g20911
OG0000286	g20913
OG0015499	g20915
OG0015500	g20916
OG0000073	g20917
OG0015501	g20918
OG0015502	g20919
OG0000130	g20920
OG0000130	g20921
OG0000342	g20922
OG0000385	g20923
OG0001055	g20924
OG0001054	g20925
OG0015503	g20926
OG0015504	g20927
OG0015505	g20928
OG0015506	g20929
OG0015507	g20930
OG0002567	g20931
OG0015508	g20933
OG0015509	g20934
OG0021279	g20935
OG0015510	g20936
OG0015511	g20938
OG0015512	g20939
OG0015513	g20940
OG0021280	g20941
OG0015514	g20942
OG0015515	g20943
OG0015516	g20944
OG0015517	g20948
OG0001636	g20949
OG0021281	g20950
OG0015518	g20951
OG0015519	g20952
OG0000000	g20953
OG0015520	g20954
OG0002086	g20955
OG0015521	g20958
OG0015522	g20959
OG0015523	g20960
OG0003254	g20962
OG0003254	g20963
OG0000965	g20964
OG0015524	g20965
OG0015525	g20966
OG0015526	g20967
OG0002283	g20968
OG0002284	g20969
OG0021282	g20970
OG0015527	g20971
OG0015528	g20972
OG0000012	g20973
OG0000012	g20975
OG0000012	g20976
OG0015529	g20977
OG0000012	g20978
OG0000012	g20979
OG0002732	g20980
OG0000012	g20981
OG0015530	g20982
OG0003255	g20984
OG0021283	g20985
OG0000000	g20986
OG0000966	g20989
OG0015531	g20990
OG0000367	g20991
OG0015532	g20992
OG0015533	g20993
OG0015534	g20994
OG0015535	g20996
OG0000050	g20997
OG0015536	g20998
OG0015537	g20999
OG0003256	g21000
OG0000023	g21003
OG0003256	g21004
OG0000330	g21007
OG0021284	g21009
OG0001637	g21010
OG0015538	g21011
OG0002217	g21013
OG0015539	g21015
OG0003050	g21018
OG0015540	g21019
OG0015541	g21020
OG0015542	g21021
OG0015543	g21022
OG0015544	g21023
OG0015545	g21024
OG0021285	g21025
OG0015546	g21026
OG0015547	g21027
OG0015548	g21028
OG0002285	g21029
OG0015549	g21030
OG0015550	g21031
OG0015551	g21033
OG0015552	g21034
OG0015553	g21035
OG0015554	g21036
OG0015555	g21037
OG0021286	g21038
OG0015556	g21039
OG0015557	g21040
OG0015558	g21041
OG0015559	g21043
OG0015560	g21044
OG0015561	g21045
OG0015562	g21046
OG0015563	g21047
OG0021287	g21048
OG0015564	g21049
OG0015565	g21050
OG0015566	g21051
OG0001638	g21053
OG0015567	g21054
OG0021288	g21055
OG0015568	g21056
OG0015569	g21057
OG0021289	g21058
OG0015570	g21059
OG0000146	g21060
OG0015571	g21061
OG0015572	g21062
OG0001972	g21063
OG0003144	g21065
OG0003143	g21066
OG0002209	g21067
OG0021290	g21068
OG0015573	g21070
OG0015574	g21071
OG0015575	g21072
OG0015576	g21073
OG0015577	g21074
OG0015578	g21075
OG0015579	g21076
OG0015580	g21077
OG0001639	g21078
OG0015581	g21079
OG0015582	g21080
OG0015583	g21081
OG0021291	g21083
OG0021292	g21085
OG0015584	g21089
OG0015585	g21090
OG0003257	g21091
OG0015586	g21092
OG0015587	g21093
OG0015588	g21094
OG0015589	g21095
OG0015590	g21096
OG0015591	g21097
OG0021293	g21098
OG0015592	g21099
OG0015593	g21101
OG0015594	g21102
OG0015595	g21103
OG0015596	g21104
OG0015597	g21105
OG0015598	g21107
OG0000007	g21108
OG0015599	g21109
OG0015600	g21110
OG0015601	g21111
OG0003258	g21112
OG0001468	g21113
OG0003258	g21115
OG0000524	g21116
OG0015602	g21118
OG0008262	g21119
OG0015603	g21120
OG0015604	g21121
OG0000550	g21122
OG0001640	g21123
OG0015605	g21124
OG0002286	g21125
OG0015606	g21126
OG0015607	g21127
OG0015608	g21128
OG0000132	g21129
OG0021294	g21130
OG0015609	g21131
OG0015610	g21132
OG0015611	g21133
OG0015612	g21134
OG0000123	g21135
OG0001310	g21137
OG0021295	g21139
OG0003259	g21140
OG0015613	g21141
OG0015614	g21142
OG0015615	g21143
OG0002287	g21144
OG0015616	g21145
OG0015617	g21146
OG0015618	g21147
OG0015619	g21148
OG0021296	g21149
OG0000197	g21150
OG0015620	g21151
OG0015621	g21152
OG0015622	g21153
OG0002288	g21154
OG0002288	g21155
OG0001641	g21156
OG0015623	g21157
OG0015624	g21158
OG0002289	g21159
OG0015625	g21160
OG0003260	g21162
OG0015626	g21163
OG0015627	g21164
OG0013257	g21165
OG0015628	g21166
OG0015629	g21168
OG0015630	g21169
